Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
24558,10/28/98,70300,394,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,610,0.05,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,535,6,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,625,0.97,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R179584,10/28/98,72053,10,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,680,7,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,32211,13.3,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,940,109,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R179584,10/28/98,400,8.23,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,530,19,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,70507,0.06,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R179584,10/28/98,94,687,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,945,17,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,32218,1,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R179584,10/28/98,10,20.98,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
R179584,10/28/98,1351,1,"FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry",NS,Water,N/A Calculation,Water,33.888817,-98.005991
24558,10/28/98,665,0.09,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,10,7.85,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,72053,10,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,593,0.05,"NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,680,10,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,32211,1.26,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,78,0.44,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,32218,1,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,940,95,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,61,0,"FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)",CFS,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,31616,61,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,400,7.86,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,610,0.05,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,665,0.06,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,625,0.78,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,1351,1,"FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry",NS,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,70507,0.06,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,94,740,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,535,3,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,530,11,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,70300,370,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,300,10.85,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,82903,0.44,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,Water,33.888817,-98.005991
R185448,1/12/99,89835,2,FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER,NU,Other,N/A Calculation,Water,33.888817,-98.005991
26241,1/12/99,945,16,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1003,4.19,"ARSENIC, BOTTOM DEPOSITS (MG/KG AS AS DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1008,85.8,"BARIUM, BOTTOM DEPOSITS (MG/KG AS BA DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1028,0.03,"CADMIUM,TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1029,19,"CHROMIUM,TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1049,2,"LEAD, DISSOLVED (UG/L AS PB)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,10,19.76,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1042,9,"COPPER, TOTAL (UG/L AS CU)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1040,4,"COPPER, DISSOLVED (UG/L AS CU)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,945,7,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,82394,84.3,"HARDNESS, TOTAL, CALCULATED (MG/L AS CaCO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,916,20.1,"CALCIUM, TOTAL (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1030,3,"CHROMIUM, DISSOLVED (UG/L AS CR)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1027,6,"CADMIUM, TOTAL (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,927,8.27,"MAGNESIUM, TOTAL (MG/L AS MG)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,530,136,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,535,12,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1043,9.89,"COPPER, BOTTOM DEPOSITS (MG/KG AS CU DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,665,0.13,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1034,20,"CHROMIUM, TOTAL (UG/L AS CR)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,70507,0.06,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,625,2.39,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1065,10,"NICKEL, DISSOLVED (UG/L AS NI)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1067,11,"NICKEL, TOTAL (UG/L AS NI)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,72053,10,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,680,14,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,925,5.21,"MAGNESIUM, DISSOLVED (MG/L AS MG)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1075,0.25,"SILVER, DISSOLVED (UG/L AS AG)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1077,3,"SILVER, TOTAL (UG/L AS AG)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1090,8,"ZINC, DISSOLVED (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1052,11,"LEAD, BOTTOM DEPOSITS (MG/KG AS PB DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1092,37,"ZINC, TOTAL (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1105,19700,"ALUMINUM, TOTAL (UG/L AS AL)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,94,233,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,32211,1,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1106,711,"ALUMINUM, DISSOLVED (UG/L AS AL)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1145,1,"SELENIUM, DISSOLVED (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,400,7.35,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1147,1.1,"SELENIUM, TOTAL (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,46570,69.7,"HARDNESS, DISSOLVED, CALCULATED (MG/L AS CaCO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,940,24,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1053,316,"MANGANESE, BOTTOM DEPOSITS (MG/KG AS MN DRY WG",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1051,8.97,"LEAD, TOTAL (UG/L AS PB)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1078,0.425,"SILVER, BOTTOM DEPOSITS (MG/KG AS AG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,81373,70.04,"SOLIDS IN SEDIMENT, PERCENT BY WEIGHT (DRY)",% BY WT,Sediment,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,61,0,"FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)",CFS,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,81951,4770,"TOTAL ORGANIC CARBON,NPOC(TOC), SED DRY WT,MG/KG",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,82008,23.55,SEDIMENT PRTL.SIZE CLASS.0039-.0625 SILT %DRY  W,% DRY WT,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,82009,31.48,SEDIMENT PRCTL.SIZE CLASS <.0039 CLAY %DRY WT,%,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,89991,42.06,"SEDIMENT PRCTL.SIZE CLASS,SAND .0625-2MM  %DRYWT",%,Sediment,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,82903,0.055,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,300,4.82,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,32218,8.17,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1068,13.9,"NICKEL, TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1025,4,"CADMIUM, DISSOLVED (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1002,6.58,"ARSENIC, TOTAL (UG/L AS AS)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,70300,386,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,1351,1,"FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry",NS,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,80256,2.91,SEDIMENT PRTCL.SIZE CLASS >2.0MM GRAVEL %DRY WT,% DRY WT,Sediment,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,410,77,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,915,19.3,"CALCIUM, DISSOLVED (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1093,31.5,"ZINC, BOTTOM DEPOSITS (MG/KG AS ZN DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1108,14300,"ALUMINUM, BOTTOM DEPOSITS (MG/KG AS AL DRY WT",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,1148,0.25,"SELENIUM, BOTTOM DEPOSITS (MG/KG AS SE DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,71921,0.002,"MERCURY,TOT. IN BOT. DEPOS. (MG/KG) AS HG DRY WG",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,593,0.2,"NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,31616,73,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,33.888817,-98.005991
R185564,4/7/99,78,0.055,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,33.888817,-98.005991
22487,4/7/99,1000,2.36,"ARSENIC, DISSOLVED  (UG/L AS AS)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,50087,0.23,"SIMULTANEOUSLY EXTRACTED METALS,SUM(SEM) (MMOL/K",MMOL/KG,Water,N/A Calculation,Water,33.888817,-98.005991
22489,4/7/99,50088,0.38,"ACID VOLATILE SULFIDE (AVS), (MMOL/KG)",MMOL/KG,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1092,41,"ZINC, TOTAL (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,680,11,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,925,4.66,"MAGNESIUM, DISSOLVED (MG/L AS MG)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,70300,442,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1090,8,"ZINC, DISSOLVED (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1067,19,"NICKEL, TOTAL (UG/L AS NI)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,593,0.1,"NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1077,0.25,"SILVER, TOTAL (UG/L AS AG)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,72053,5,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,82903,1,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1065,10,"NICKEL, DISSOLVED (UG/L AS NI)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1075,0.25,"SILVER, DISSOLVED (UG/L AS AG)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,915,16.6,"CALCIUM, DISSOLVED (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1051,8.64,"LEAD, TOTAL (UG/L AS PB)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1025,4,"CADMIUM, DISSOLVED (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1000,4.9,"ARSENIC, DISSOLVED  (UG/L AS AS)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,32218,1,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,927,7.86,"MAGNESIUM, TOTAL (MG/L AS MG)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,78,0.0825,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1027,6,"CADMIUM, TOTAL (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,31616,200,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,916,17.3,"CALCIUM, TOTAL (MG/L AS CA)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,625,1.71,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1034,31,"CHROMIUM, TOTAL (UG/L AS CR)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1040,3,"COPPER, DISSOLVED (UG/L AS CU)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1105,29500,"ALUMINUM, TOTAL (UG/L AS AL)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1042,6,"COPPER, TOTAL (UG/L AS CU)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,82394,75.5,"HARDNESS, TOTAL, CALCULATED (MG/L AS CaCO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,70507,0.06,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,1351,1,"FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry",NS,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,46570,60.5,"HARDNESS, DISSOLVED, CALCULATED (MG/L AS CaCO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1147,1.1,"SELENIUM, TOTAL (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1002,9.58,"ARSENIC, TOTAL (UG/L AS AS)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1145,1,"SELENIUM, DISSOLVED (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1106,385,"ALUMINUM, DISSOLVED (UG/L AS AL)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1049,2,"LEAD, DISSOLVED (UG/L AS PB)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,410,68,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,1030,3,"CHROMIUM, DISSOLVED (UG/L AS CR)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,400,7.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,535,22,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,530,112,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,94,179,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,665,0.74,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,300,2.48,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,940,8,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,32211,16.7,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,10,25.73,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,945,3,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27113,6/10/99,610,0.27,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
R186193,6/10/99,61,0,"FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)",CFS,Water,N/A Calculation,Water,33.888817,-98.005991
27966,7/23/99,410,162,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27966,7/23/99,945,11.2,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27966,7/23/99,940,124,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27966,7/23/99,530,28,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
27966,7/23/99,900,212,"HARDNESS, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
U031889,11/5/99,94,701,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
U031889,11/5/99,61,0.02,"FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)",CFS,Water,N/A Calculation,Water,33.888817,-98.005991
U031889,11/5/99,10,13.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.888817,-98.005991
U031890,7/7/00,61,10.8,"FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)",CFS,Water,N/A Calculation,Water,33.888817,-98.005991
U031890,7/7/00,94,801,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.888817,-98.005991
31687,9/19/00,625,1.49,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
31687,9/19/00,32211,52.1,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
31687,9/19/00,32218,5,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
31687,9/19/00,1090,8,"ZINC, DISSOLVED (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
31686,9/19/00,1003,6.64,"ARSENIC, BOTTOM DEPOSITS (MG/KG AS AS DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
31686,9/19/00,1052,12.6,"LEAD, BOTTOM DEPOSITS (MG/KG AS PB DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
31686,9/19/00,1078,0.585,"SILVER, BOTTOM DEPOSITS (MG/KG AS AG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
31687,9/19/00,70507,0.06,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.888817,-98.005991
31687,9/19/00,1025,4,"CADMIUM, DISSOLVED (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
31686,9/19/00,1068,19.8,"NICKEL, TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
31687,9/19/00,1145,2,"SELENIUM, DISSOLVED (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.888817,-98.005991
31686,9/19/00,1008,106,"BARIUM, BOTTOM DEPOSITS (MG/KG AS BA DRY WT)",MG/KG,Sediment,N/A Calculation,Water,33.888817,-98.005991
